,x,y
223,64.9361,73.63188
224,60.591255,72.16602
225,59.443325,71.70918
226,52.416016,69.39668
227,51.268093,68.93985
228,50.634605,68.645386
229,50.589066,68.5365
230,51.278446,68.65956
231,52.004574,68.794235
232,52.693954,68.9173
233,58.23383,70.5713
234,59.29067,70.81034
235,64.61006,72.39475
236,32.696808,62.13312
237,33.790398,62.383762
238,43.07838,65.22076
239,58.613205,70.0294
240,27.949322,60.162106
241,34.224113,62.04806
242,43.071144,64.74588
243,58.49573,69.51974
244,28.493277,59.8612
245,35.245773,61.897934
246,53.720295,67.63442
247,28.641823,59.530003
248,35.725037,61.671127
249,58.278378,68.69499
250,34.633007,61.042896
251,43.553528,63.763912
252,28.874218,58.94173
253,36.288147,61.18723
254,58.694504,68.1647
255,35.894295,60.77936
256,53.633892,66.2839
257,35.72092,60.441086
258,53.276787,65.88763
259,35.768024,60.1724
260,52.772697,65.44498
261,35.851875,59.91531
262,52.74631,65.15308
263,36.082706,59.704613
264,44.121323,62.147278
265,30.360666,57.615036
266,38.399277,60.0577
267,63.34112,67.83544
268,38.409634,59.777416
269,62.984016,67.43917
270,38.199516,59.427547
271,57.37221,65.3844
272,37.695427,58.984886
273,44.33768,60.986824
274,57.41052,65.01841
275,63.13412,66.73041
276,31.073881,56.42237
277,38.340824,58.621475
278,39.17719,58.790936
279,41.042446,59.28514
280,52.829166,62.9108
281,57.229908,64.20526
282,58.360245,64.4675
283,63.90012,66.121506
284,31.472418,55.697495
285,39.878487,58.256138
286,53.612755,62.49649
287,86.74899,72.86058
288,40.945686,58.2149
289,86.39189,72.46431
290,40.404854,57.76064
291,57.593258,63.0912
292,39.34957,57.14402
293,52.86336,61.31478
294,31.71673,54.451344
295,41.04146,57.29994
296,64.32972,64.55577
297,40.7211,56.915276
298,57.284817,62.048668
299,40.253754,56.48422
300,53.43683,60.5506
301,31.922735,53.571182
302,41.798653,56.593746
303,63.83755,63.45525
304,40.927105,56.03511
305,53.52224,59.915924
306,37.226097,54.583424
307,42.288273,56.08666
308,63.335022,62.63501
309,40.97577,55.38884
310,45.119286,56.602116
311,63.446823,62.29222
312,41.344795,55.127243
313,43.283543,55.644638
314,56.944313,59.861794
315,36.23864,53.137543
316,42.55018,55.0351
317,53.050785,58.25483
318,62.816463,61.2426
319,35.533226,52.442307
320,42.432705,54.525433
321,43.67328,54.822468
322,53.62269,57.868225
323,62.396225,60.542847
324,86.162186,67.949455
325,34.81022,51.55248
326,35.536346,51.68714
327,43.46472,54.09501
328,44.1541,54.218082
329,44.623005,54.27156
330,45.385876,54.417824
331,52.946785,56.70971
332,53.04823,56.64721
333,53.92134,56.828266
334,56.190807,57.45005
335,62.171635,59.243225
336,86.378555,66.789
337,30.24958,48.884285
338,41.815823,52.440365
339,44.232277,53.108536
340,53.85097,56.04991
341,61.889584,58.492573
342,31.66665,48.764446
343,45.988857,53.190365
344,61.48694,57.98742
345,53.09122,55.148483
346,30.217522,47.739952
347,55.967777,55.772846
348,46.285946,52.52798
349,78.87099,62.718094
350,46.51678,52.317287
351,78.3669,62.275444
352,40.57426,50.158123
353,47.326756,52.194855
354,60.914036,56.388824
355,30.250153,46.52151
356,46.960854,51.701298
357,55.624153,54.341125
358,86.66586,64.044136
359,46.374477,51.13815
360,54.854046,53.71999
361,79.46517,61.393345
362,84.08639,62.7574
363,84.11434,62.671703
364,79.62251,61.159454
365,55.69197,53.511868
366,48.003227,50.990593
367,38.330193,47.843025
368,35.749165,46.93388
369,78.70543,60.491924
370,48.601524,50.895878
371,39.369446,47.88749
372,37.817307,47.303078
373,37.07359,46.97382
374,47.28022,50.100773
375,53.95923,52.11431
376,83.31061,61.283806
377,47.53901,49.80437
378,53.85055,51.70194
379,78.20445,59.294106
380,32.217422,44.59043
381,47.421535,49.294704
382,53.145138,51.00669
383,59.713905,52.985443
384,32.945107,44.34752
385,49.325096,49.422924
386,54.27703,50.891354
387,82.48929,59.70132
388,33.636047,44.093006
389,49.72207,49.075626
390,53.902332,50.3005
391,78.77069,58.05505
392,33.922787,43.710915
393,50.81722,48.948692
394,58.74559,51.35656
395,34.144825,43.402924
396,51.039257,48.6407
397,78.81056,57.31148
398,49.285797,47.803707
399,53.98051,49.19096
400,82.376495,58.058907
401,35.654537,43.123276
402,51.667065,48.0827
403,53.82629,48.669693
404,57.60235,49.76699
405,58.034508,49.80887
406,80.84508,56.91392
407,35.445972,42.395817
408,36.576313,42.658066
409,50.567802,46.979603
410,53.31497,47.752155
411,77.74236,55.36752
412,36.605824,42.19479
413,51.258743,46.72509
414,56.504646,48.286304
415,83.430786,56.690334
416,52.61991,46.776638
417,56.80018,48.00151
418,51.27066,46.067223
419,56.222595,47.535652
420,51.39126,45.82173
421,55.828743,47.127792
