,x,y
611,37.797295,32.56852
612,31.4798,34.862297
613,33.369774,34.113373
614,34.7443,33.568703
615,37.665173,32.411278
616,31.347677,34.70505
617,32.89402,34.092297
618,34.783997,33.343376
619,38.048492,32.04978
620,31.38737,34.47972
621,36.541847,32.437206
622,32.28614,33.91398
623,38.64333,31.394875
624,77.130104,16.14408
625,32.15402,33.75673
626,38.683025,31.169537
627,77.34161,15.850664
628,39.40998,30.671875
629,41.299957,29.922953
630,40.652386,29.969961
631,51.648605,25.612595
632,37.943024,30.833975
633,41.722977,29.33613
634,77.63251,15.106598
635,42.278114,28.90655
636,77.672195,14.881271
637,52.454952,24.664274
638,28.268595,34.038776
639,46.30927,26.889965
640,51.120117,24.98362
641,28.65192,33.677273
642,46.52078,26.59655
643,50.816177,24.894453
644,77.96309,14.137199
645,46.21684,26.50739
646,56.01035,22.626608
647,31.823996,32.00111
648,45.56927,26.554398
649,50.551933,24.579964
650,78.2143,13.618454
651,36.846348,29.801348
652,43.031723,27.350328
653,47.670753,25.512064
654,57.29245,21.699362
655,31.731567,31.61854
656,37.229675,29.439854
657,43.07142,27.125
658,53.03674,23.176136
659,30.396732,31.937881
660,36.75392,29.418776
661,41.392952,27.580511
662,42.76748,27.035841
663,50.327377,24.04015
664,77.989746,13.078648
665,31.295504,31.37213
666,38.33996,28.580688
667,41.776276,27.219013
668,47.4462,24.972244
669,56.208813,21.499966
670,30.304302,31.555304
671,36.66149,29.0362
672,40.61326,27.470268
673,47.485893,24.746916
674,50.063133,23.725658
675,57.794853,20.66188
676,36.529366,28.878958
677,45.120167,25.474762
678,48.556484,24.113085
679,52.680065,22.479073
680,78.28064,12.334572
681,40.52083,27.087696
682,49.111626,23.683502
683,52.547943,22.321827
684,78.32033,12.1092415
685,45.027733,25.092192
686,52.93127,21.960333
687,53.962166,21.551826
688,78.18821,11.9520035
689,36.47663,28.271059
690,41.63111,26.228542
691,52.970963,21.735004
692,55.376385,20.78183
693,33.423637,29.271238
694,39.437195,26.888304
695,42.186253,25.798962
696,52.667023,21.645844
697,54.728817,20.828838
698,29.167934,30.748003
699,35.696938,28.160816
700,38.274178,27.139557
701,41.882313,25.709797
702,54.940323,20.535421
703,28.520363,30.795012
704,34.362106,28.480158
705,37.282974,27.322731
706,40.891113,25.89297
707,55.151836,20.242006
708,27.700975,30.910103
709,34.573612,28.186747
710,38.697197,26.552734
711,78.38668,10.825356
712,27.912485,30.616693
713,34.785126,27.89334
714,42.688656,24.761478
715,26.749468,30.86795
716,37.57387,26.578669
717,42.556534,24.604233
718,26.617344,30.710709
719,32.115456,28.532024
720,41.049885,24.991661
721,42.93986,24.242737
722,58.403294,18.115187
723,32.15515,28.30669
724,39.37142,25.447163
725,41.433212,24.630157
726,46.244057,22.723808
727,26.86855,30.191961
728,37.349323,26.038845
729,40.95746,24.609083
730,44.56559,23.179321
731,45.768303,22.702736
732,26.736427,30.034721
733,39.966255,24.792261
734,41.168964,24.315672
735,45.12073,22.749743
736,58.69419,17.371115
737,34.164204,26.881783
738,40.86502,24.226511
739,58.905697,17.077705
740,33.34482,26.996878
741,34.89116,26.384123
742,41.076538,23.933102
743,78.360596,9.158897
744,34.24359,26.431128
745,36.133564,25.682205
746,41.80349,23.435436
747,35.829628,25.593046
748,78.09635,8.84441
749,59.408104,16.04022
750,59.619614,15.746811
751,78.175735,8.393749
