,x,y
597,53.28374,32.608227
598,39.059814,32.33701
599,29.793718,32.11288
600,76.321045,32.554817
601,66.74985,32.327797
602,46.309563,31.997524
603,36.62396,31.769413
604,76.28659,32.14615
605,66.33403,31.915499
606,39.90621,31.528357
607,28.466301,31.283583
608,73.62069,31.712479
609,46.8115,31.32172
610,36.24874,31.085278
611,74.462166,31.448246
612,51.581104,31.094793
613,36.441887,30.81488
614,74.655304,31.177849
615,51.50729,30.821865
616,36.062973,30.539055
617,73.51366,30.89478
618,46.551918,30.502567
619,29.505848,30.20454
620,72.29572,30.610981
621,45.181442,30.217323
622,84.844086,30.594057
623,67.531044,30.29349
624,40.645584,29.902008
625,77.44794,30.251572
626,55.21521,29.904282
627,37.482666,29.599737
628,75.77236,29.96343
629,52.50993,29.606354
630,35.9215,29.312677
631,74.78326,29.681805
632,51.71151,29.326546
633,30.088978,28.98505
634,71.81102,29.381346
635,51.752106,29.054699
636,35.04927,28.759933
637,74.59749,29.135582
638,52.17408,28.78648
639,35.204277,28.489182
640,71.24388,28.831501
641,52.138405,28.51391
642,29.905676,28.16662
643,70.36919,28.55096
644,46.916073,28.19208
645,29.908136,27.894413
646,70.44792,28.279478
647,53.211166,27.979643
648,38.644005,27.705164
649,83.340744,28.129713
650,67.6676,27.84473
651,46.73154,27.50975
652,34.910255,27.261354
653,78.61543,27.676485
654,66.946686,27.429537
655,46.35386,27.097824
656,34.60885,26.850147
657,83.00489,27.309834
658,68.28519,27.033907
659,53.45106,26.756891
660,45.138393,26.54182
661,34.34681,26.3032
662,84.87853,26.783173
663,79.388016,26.59491
664,76.10945,26.427654
665,75.99627,26.29046
666,78.89592,26.181889
667,82.86342,26.083462
668,84.23759,25.960402
669,28.826767,25.161852
670,30.124662,25.038067
671,33.825195,24.937101
672,39.08935,24.850985
673,45.612038,24.776829
674,52.21099,24.703394
675,66.58993,24.703854
676,67.92596,24.58043
677,74.33423,24.505186
678,80.05603,24.423424
679,83.0701,24.315933
680,84.36799,24.192146
681,29.033451,23.39433
682,30.293205,23.270174
683,32.887764,23.158707
684,37.122215,23.062815
685,44.9797,23.001335
686,46.201317,22.87682
687,52.151943,22.797228
688,52.87778,22.66801
689,52.001858,22.523571
690,50.89711,22.376965
691,45.94051,22.193771
692,39.610973,21.997538
693,32.06105,21.789707
694,29.507092,21.629335
695,83.9288,22.146255
696,81.48926,21.986973
697,73.67237,21.77661
698,67.41911,21.581097
699,52.661263,21.304806
700,51.36583,21.15639
701,45.951584,20.96885
702,39.736458,20.773693
703,31.309381,20.557539
